Signature,Timestamp,Whale_Address,Rejection_Reason
"4YsTSDXyqaUHZ44Y9d5SdjkNzEhUGWCVxFoytccaS9L9ym1ufkiKfWihG57ba1eYqbnBvXSu4rmVbjJqVDnwGwMN","2026-02-04T15:52:23.228Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5ZzUDtX7SqpDvzBpMiZX5PvYZV41qKdNKSehVCPfuwxZfdped8N4h4onRttnBvjtEocb9CKaN6722bFqA4yHRso","2026-02-04T15:52:23.584Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"5qPiPDxwsnahwUcSf9JpnnGVkGHER8gXNqYdy4Vjt2sEe2Ases93uW2D84ySfsRd6TE7Rfu4S477fNbyioVHQYt8","2026-02-04T15:52:23.590Z","3hhbE9Bu2mtzgRqEPKqwXyfawnDhBvuyJXYi8vcxtWNk","transaction_failed"
"5d4Hi8c8LKiMrTLvwdsT6ymHxEhRoU8EieKuK9Xno1QcyXR4igzyWb8HE8HCcVuFwWtwJc2kPmRR3jzDQ8ewH3a7","2026-02-04T15:52:23.591Z","CjepLUBxK3ZLfstFZq8tQcqNmQNhWfawykTQtpJy9Nwr","transaction_failed"
"4jsGrf93vuxdZqQXwjAHbYPcuXGhkw1nUGWZPQerrczyoYEwxYYpk2QfPLfpwUC7EewE3omR1Wf1D6Tv9zNhsK4T","2026-02-04T15:52:23.605Z","CjepLUBxK3ZLfstFZq8tQcqNmQNhWfawykTQtpJy9Nwr","transaction_failed"
"36NGsMYu7b94zuUL98AsiyiLpYR2zqUXomgdRhuj4sFduh5hwDBEZB2LkSceduAYafH9BRevEjuML9nfSrnQcNUk","2026-02-04T15:52:23.606Z","3hhbE9Bu2mtzgRqEPKqwXyfawnDhBvuyJXYi8vcxtWNk","transaction_failed"
"4oMQcS5uMBQKVk6hsrxa54Au4rsZvLQmpGUc32MCuGwyaiKo8vfbWvRQ7hvxGxLadoQsKQFQSkCfwoh6f8bsi2Qi","2026-02-04T15:52:23.984Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"WncgQtUreJ3VwWbgRzf8825hoMYePCFEwTmLXL3BUWYn2XSikv8aUajiBBww82AXkphXMhPTnF1Ah2YVxPaJvdr","2026-02-04T15:52:24.012Z","76iXe9yKFDjGv3HicUVVy8AYxHLC71L1wYa12zaZzHHp","swapper_identification_failed"
"JNiokdJPsydJkw6puYLH6qg17dVDdZSuVTUobGZ7NfLubgYJVnk3HQfxTtf5X4VQvo1w2hGBKUwso5fNXDbuzUa","2026-02-04T15:52:24.018Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"GNike6dVTZcc6ua1mtASSFKsj3Kz4FLbY717FDGeqXPu3RHMBbefRbucN2JGCDYyrmaqnJdToXTZEpPgPeyBVgH","2026-02-04T15:52:24.195Z","3hhbE9Bu2mtzgRqEPKqwXyfawnDhBvuyJXYi8vcxtWNk","transaction_failed"
"5wMHpikhVuEr1vmPBAGUL3b5BLgjj5h4kiUBRecqftQX8FGyqErVrod79QX4xWeeawvhHU9MTnRPnQ7xkqDd6p2b","2026-02-04T15:52:24.221Z","CjepLUBxK3ZLfstFZq8tQcqNmQNhWfawykTQtpJy9Nwr","transaction_failed"
"5oK32CGQEKXP24C6Ej4JaL3tSaJc8AaB1hWnCFwTRQeswJU9wLiTtbQMxVSFz81Hp4nXeWLE2fPb32NVP6PTszod","2026-02-04T15:52:24.292Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"fLQAw6USCLEtwK5e5fnmK5mnHxG17hz6doXMHEB2DnUFoL9SBDHSCFTrbpadUhWzQX4xTr4fYPKeUee5ahdpe5T","2026-02-04T15:52:24.672Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"8MbxH4U7k6gvbsy1bN1CUkikEwzLLPLHb4KniYJVCjuJpNkU7PHxUWtSLW2V4r6dWdNi15R2bAANEpKtQQoVxLe","2026-02-04T15:52:24.770Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"3dUsYaksDCAsNTKS1UccQyMifiwFf97F9Aumy24cWRctScVeXXfeNoovxgnFRs6LenmdDGxUWGZUL8Uwt5uY7aVt","2026-02-04T15:52:25.057Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"2MytbRZ4mhC8kJ2FS7xLKvsWcsuZwDtJsYSMcS6V7m1EaNQThUf7obK1qmM8vK69yC2tpxLXQe2NfaXXTSYP6smz","2026-02-04T15:52:25.779Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5emreuLZNQzZRJGPAQPZR7J88GkVUHZEZQXRBUJ4gEBvYdXqnZvhtQ1NygYYdvJJYMUga5izQaQjCajpvppW1HQh","2026-02-04T15:52:26.129Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2ujmF8WJ8aZKq1fw5yLAVRwYBNBYk4hvZMTfvZp7vpWZgupiV8uJkbAW7qTa3nFUcLWKBgwjY1ExUyYNRWgStwZD","2026-02-04T15:52:26.156Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"4w5jyerTMAYazxqu8QwSyse9B7zT82SoDTd3JPMNkQ3RBQGRPHAuuRwxVWGE5HgoT6SwqP4D9fCvffR24Tt1YxW7","2026-02-04T15:52:26.516Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","below_minimum_value_threshold"
"2M7sbpPNqLDRYzv65oqA9ArYpskC9Pg1H9TRNHuLvPjvwBbY2zzBaq5HwgMAFMMBN4DkcThLfyQKN1DoTLZaAXjJ","2026-02-04T15:52:26.538Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"5K3GzXosFvbYSpjYATkjcMAZm4skGqq7YMrkmunG9ZJVgv9ayueymxmzWwSjXZitKSqv75rw7XMVTHSncmsuq3At","2026-02-04T15:52:26.875Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5gGNNSaQUrka9q2hQ2e5p17WzFRzMyDex9mCKQ7Fw7o9mzYiCwW6Q86SPmJp6YbryhNtg3yGAUj3x2TD8sWRi8Jc","2026-02-04T15:52:27.292Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4vK5chj3N8qhuNWkPmFgT5vYboH2PZcXDYh5xRMFZ7KyEaD8yW5abUGY7zRE2wCejj79ztsomfDYp4Ysm8qXVHtz","2026-02-04T15:52:27.793Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"2wdG3rC5KEetzmp15Et5QD6dzYuvm2gN6Tsk75KeUTKw7yJ7J7vToWBAcfDbUkXiCREmEZ7TbQ24zLtoL5gKAk82","2026-02-04T15:52:28.123Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"3Zau1nFs1bTsns1TFKRN9q9mGWsEjDo5hYZuWADpFGKa8FwKnyYg3neDZquUmHP5BRMjLveYkzMtNeCqrJ99nwcu","2026-02-04T15:52:28.150Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","below_minimum_value_threshold"
"2EJhmwiEz2n2Vot53ES7X48hugr42UttRC5mi4BLUqmkQfcLnEP69GDaNvsf5d2rPa9NMmJXtwqka27kh9C1dakf","2026-02-04T15:52:28.499Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"48VGQ7PsDP1Tw6dGZwBbEwoFkqrKzrdN6SxVwrjvz1WQJnuJ6mAF1tqpSqFY5QdSzSV3k17gR15KagVa8cWqp8Fm","2026-02-04T15:52:28.529Z","76iXe9yKFDjGv3HicUVVy8AYxHLC71L1wYa12zaZzHHp","swapper_identification_failed"
"3Ax7edwCiuSfdXh5FT2aUWJfbyPJm97Vz1ZFqobDX6nKedPeBi7X7x9K8EVg4xPDLfU7eXKy3KkTtykEZsmnUfR","2026-02-04T15:52:28.942Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","below_minimum_value_threshold"
"49bY6uwXdEbuobCrSupvaQg4UNvsH2A8AekTjcrUBxB3LUkWjA1BhcnRvoGD3YVPr53ECjFfuPfR7KcKmfYWZMej","2026-02-04T15:52:28.971Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"4gzPiqCN6NWKc69UtsP3rDZpyMWuqnqmwDRmBBtkbiWf9H95WXbU4k9KkPTYwyd6TipNxpLV9hmLfmGg337ySnmQ","2026-02-04T15:52:29.001Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"5VBUcpupN1dDUtcHG7cB9z6VffVbeuLL7AaSGoaHiZ4vrHLhPjfYfhXng7Zi1JM4zqj1ZtsQevWJSdSitWnFT5WJ","2026-02-04T15:52:29.025Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"2tocWPC7T91nAjn1seZsvwYRuSuC56knqiqEZFvEscQRk8rfjy3Emii2nUrvhwdxjq9sWBXM39rSUHogBeXy8ZqM","2026-02-04T15:52:29.604Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5Pr8CKxKRX4D9bKRqZBwtPPzC3BTGYqPc1tXNLHZ7Ct4E5HSVgT9qax9f7ziFGzsQTYDDGkDSa5iWeMwGGLz1umP","2026-02-04T15:52:29.953Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"3FcAyJ24U3JFmqE77zzVPPpNc91kvb8w1EMv2DrKqmnFYEoovys3orCk6phAw61K5iWHf2S1K6wZihLCcUHNSB1b","2026-02-04T15:52:30.006Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","below_minimum_value_threshold"
"3zXuGtuMh5yhcC2RS6GSpj5L21ATKcs3nDPZ3UuYiLXTmDwpU73wk1dMPs1ok4RMKGEBQourXo8W6PXSnKdDwugn","2026-02-04T15:52:30.351Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"EDyoMbKM3i5ArAQjYw34LNssgun6mCa8G1MLSm4y24c9sdzDt9NmYP6qkXXBWN2kqJnMVRVEb1qJPkrvVM8aBgq","2026-02-04T15:52:30.640Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4zcXWq8JgRj3GPVUcLnM9HjyftMVF2dFfMLZWdGX3Z8BPB2VpmQNCE39uKQgKAT58QahAvsixaLvGQ37PoeJox7K","2026-02-04T15:52:31.429Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"3JufSJQqjEnsLzBer1ZeumV7eVGHuxtjNPdZhgsnzqrDHEadzt3af8v9NKoS7cVnNyM6HfVyxunFHDn8W3MZgmvz","2026-02-04T15:52:31.880Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"sPuwYsHcMBKoZrxYoiXhhNZnMByHmy48kLojfNgLGi7RVWZXYArPZ2LT2GrLRLGZL81BDiq7W5kRp9MngNtmSzi","2026-02-04T15:52:32.216Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2gpLvp5Z9nw6ML2Rr5QqJzpvBrFMB22wWt7LmU5R4MVNo7G38yd4TxGisjarVFB28GqfenE5ecpEjensU3djPm6a","2026-02-04T15:52:32.239Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4m5LkDyB9DPGAqPKwrrc29iy3odn3iZNFnqcRm5VnKzQK45BjBcakquRFegjhCjhB2DRNLpkJcE6KpaxqxqYbDUz","2026-02-04T15:52:32.903Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"5WMTU3fmUzEK7NuQmG1zyWpkhVQ8rZsBQTRGh3eVhmg8HuDdGq1XWakE56HMNF6mqbTCYzpJCostB7bExYNn73aY","2026-02-04T15:52:32.932Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2DZtzsvJGx5GtPysGJaHtLwes8tPrckhPf5FnNheAWXEiDgLM1B2x3fRqXKQn2HC8224P5fGX1rkhQN1TJh1AoTB","2026-02-04T15:52:32.954Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","below_minimum_value_threshold"
"62Jbh9Rq1atXRbfr3zZpnnKwmfceSwJ5KD9w8hJtW4R9groyskoXhkByy1tejvrBhG2riJs5CgXD3NVXXb13medi","2026-02-04T15:52:32.971Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5VN9bVbyvv1jQDo6ZHUGaUrKAZCxCupshaHQBGufhfQXEXSxzQ5V7b7c4UuhL3LgNYitiNdeQ4gdzNurzLiaj6uF","2026-02-04T15:52:33.444Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"wArCJeggHZdnCY4xip7nmeMym4GUTurMJuNM8L4Ao5AjbThGt7t9iNtWBnKn8PdmuKGgieWJgWK32Ys733xKsv1","2026-02-04T15:52:33.549Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"4gxpbNH2CZUW5bsGYCqTsgd36APaiRNyA5hbvgm9ujiU1SMm1aovrouDrdHSY7NaySaMuDHKUE7Ns7sVYLvAr7Gt","2026-02-04T15:52:33.568Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2TniYrAn1NpsGNZ5KAzD3HxuTjSLLJi7VcLRQmt3hKCV22R8MsHYgUhJ2GsLHasUP77TT5oEWJcrysZyLnLG5xrA","2026-02-04T15:52:33.570Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"94ooA16k8cq7HaiC44eWKxaTSD3MtFXd5bdaWKrWuhBBM5fDL3aoLSoNw1tCJJqE8JPKhEVvy7VPtCQPmnky9sC","2026-02-04T15:52:33.617Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"2tRebnCwzJYaYj9YWaBFY6RnqtZkjj85eRvASAkNBRAoLhe6zUW36HagrVjXHfDQUcn4D4rS7yWX8GiEPEXw7RFf","2026-02-04T15:52:33.844Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5UKHXBDMGVkSXf9s6hv1QyQvbXVSKe3dVfCknuMdosmQDd9Tw3RmkZ7fP5nVzkteNcvTzPecituZZ4zBDXmkqxAP","2026-02-04T15:52:34.007Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5v7MMmB7smckgy5L64o8nhaX98pWfSxWGMPu4TfXT2VGaaJk2FpsK8cGgUJc3HzyQm3KQMSQRQDVo3ek8i848CmU","2026-02-04T15:52:34.491Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5uHArgtQRpboTGs3mJDxc9EqHdFGmQvmL2vZXVx5pdk8jGqGYCJ2YMAiwWre9o8QsttCZ2k5KPy2Z6CbXH2kznsg","2026-02-04T15:52:34.887Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","below_minimum_value_threshold"
"56i5uNDUZKSGx8bCTY1hHmb4kdpbaa7cQ1cowLMtB6DFZLSM7AsAK9HZSD7KDZfbx2NtHjuQHj5HvrKSPFWXCNyr","2026-02-04T15:52:35.355Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"Mohmh61D2PFmMqc5FigY1k39Ar2B5HiPJbKJwvr6nTzGFK3MNE9jFNB8g6pFXEmzmumgwcvuu3CXXeFMz6hVh67","2026-02-04T15:52:35.489Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","below_minimum_value_threshold"
"Kkg7Es3LXDnXZsnjisrruWQvZWJNJriZnbjrYcWruNpyisfj7u5UvANB2CtajgSTATXB3YN3C6KPAgi73uKdWrL","2026-02-04T15:52:35.977Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"3r5YUtKeYDqJTmHC2kBGWHXg9kUvYuNqZisXEi9pyLcCvqZoEfrgpANL4i1by43JPRLcH3ZH64999MRPck2MHouk","2026-02-04T15:52:36.409Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2Uk63wqZNRgUXw4rswe6XCPvyfWRrbpTYhpm8Wb3qEPtW8yH6KFGCoKLPnePrwBdQ7N84BsMti88S4Wv8KuMdacV","2026-02-04T15:52:36.419Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"54A27QW2TH7MtZ5wfGQ1uNFYL3ZDMLLt8uSS2kVTJte2Z8V3yGwsBGyag8qmMXDT6XxjYzn4py7XUvxS6FNqKUrx","2026-02-04T15:52:36.737Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4RJ1qFytnc7eMpScy8x9uk9MvzQ4mVX5EuCisyPVdxx22erfLHYgSJc9sGgoc4EnSAiLjPo6Ro2nvdmXHVtKTcze","2026-02-04T15:52:36.746Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"592cVfwr9aEDNJAUvh1QDvXJerW9J79RCdRQZWR8WCHWdEMdf5bHjawABDkmvZ3kL9wQJa5rHGosWrWgRioYY9mf","2026-02-04T15:52:37.329Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4FN7mzSAautpmpyNCgdumAFFeQpjBzCtQQMzPwrxTzCjSLFfpmJJsoiQJmWarGQxEuGKLzNg5h12iHodeWHmi8AP","2026-02-04T15:52:37.435Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"27VqK6bFWq7BYE9SdeH9zp42KjDE27b53tMrV8nggjhqie7sx5oZ2kNUBJcJjHtsXWB887U6tZMEeV3i8W69GU3K","2026-02-04T15:52:37.763Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5otptVMxuj3Wzhjd8ZTGQcYU1SkoxwMVLDExN54B9pvuDPoHLgMLvK7iVyTPDW7DQ2Rq6cjf4MHdQ7L5NJM9myiz","2026-02-04T15:52:38.707Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"2qBvWpMDGVPy55JBiynaDDwqCPuseFP1wSF8NGH8drNr8jZG5yfYzMgdoqQHEgQJdoKPGNgZ3iPr4PhQTjgqbhhb","2026-02-04T15:52:38.735Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","below_minimum_value_threshold"
"218Wneosz6uEthTNdnJMUo6wanBjzprionedZbLrgwmxv7B5RWdc7cVNpRZP32eyU6LbBHR1nBq4AJPNVp2Xandg","2026-02-04T15:52:39.197Z","D929wry25Vp96f3VZ2cYnzo39NQTMAGJc4raYLLkCis2","only_transfer_actions"
"2vTXdpgDGvjj7V5SVMbrCJrJUEp1HFS5ixSmcxGv1KwMxjtAkVDnwVTgqmdHGdck4tDcbYWu7aatxH2FURjWkL5e","2026-02-04T15:52:39.653Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"32QviYfmv1mJo5fuXvgEwS2G1PUqgkN8NYVY3ourLdUDvoQqwYiEUsuKLwmZAWn8sTYKoDHSspAGPRP6ijf96wwg","2026-02-04T15:52:39.655Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"45akfiBYS2rvJDygBgruKu3Qw9gdQgo29sK51CZ8KeD6MTfES2Ni4UGe7tg1m1xQnjLPZUKqLcyR3nwxbNkHEtHT","2026-02-04T15:52:39.686Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"4JY9i9GbNT7VLDbmzN2ohqKG17BQFVjUejYWtTyUUudTTGr81DfjLWUTr3YX5qQ65H4jYPqwGJ2T93omzwVeGwB3","2026-02-04T15:52:39.687Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"48Aq63ui6BchM3S7BpVKDnD4TuiAsUc5Qarjf7eL12hyamP5iodNJpdYeikc8ASEZRwWzwQSCW3AhRdQPKimycsk","2026-02-04T15:52:40.066Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"u9MujXFNSiPfFv6scZ4Hvxs4LAV6WWoWV8Z3S9TeYU6RoYGwTJRsqAf1euTqJM2rbvfJa3GkAcNkvH346tmavY2","2026-02-04T15:52:40.076Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5qH6bH27hbvjgJLw7ugKQAzxUbVWJADanZdeeM3qUtzD2AyJksFC36s5rswWFq9xPPFDvucSzhTXBUBJgqzjPJeP","2026-02-04T15:52:40.483Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5ndLJRsGGpFgPRzumxEgrqWaZqzkZgvKd3bxfCVdmH7munQoKxT8u76rKq87QieJjhUH5FCYYpyNLjkLfqZDynhh","2026-02-04T15:52:40.518Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"2cR1qL27Lq8J5WTCRzkj3z3gQEk2vAUH7xx7zNhCVPFqrvR7hWncDHBvy4Jf8DAFHdzfBHuYQ4RVkxJMzCfp2xmw","2026-02-04T15:52:40.530Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"NBe376pjSanUZQvVuEbqHGzR6i6ZWBTzPnS8oqDZM2AKkQyDhzpQywwBU3WMbaYRu7QWYmLwEYvHkPUSbEFWEjk","2026-02-04T15:52:40.902Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"526FhvjW7EnQ151VY8hdGDnxiMyX39Zb5q4PALyXZo6SJfYQRD6YEcriTmXhAoQW7CxqsYCc7QVWb9aiS14eZb7z","2026-02-04T15:52:40.938Z","BwXukBeU7yG7PN9nJpz6FX6CH2SmN7oAwTZzzikeWqES","swapper_identification_failed"
"4C144886gExDCEDUm3eBsKSK9UzazXYRFP5YHGDkEYqKNT8d6NnN2ZaqYNMh7KUAjxaNzYmCNXYM9WDn8z5JwhCp","2026-02-04T15:52:40.951Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","no_opposite_deltas"
"jHGKAXZ5EGXNnAiWoLTk3okdF2jSaXBNRUSazjW1EUvaNmyxoZvTDyb2ViyVvwoyAf9pVYpzmKrG1RA9wCUnprt","2026-02-04T15:52:41.650Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"e6CujA5Nn5Jnj5krFFFKjDpGSAdQHo9qoMBwwasE1mqpFg3FZev4BbbiTaSKjmYzKGufBSqQVNkWiTC3BDG1WzN","2026-02-04T15:52:41.684Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"65hPd3DXGk4PdAvQ7mer2E1oBVtrie18BMc8w25LJLPkne6pPvndwhHrCGN4Wo3T6NJnjqUXJGC3Y57fxP326Bj1","2026-02-04T15:52:42.103Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"n9btLfJLg8uo8f28kVh38tY64vkg6phBcAuH7MJZabmotQvm3j5o2jaRZLZ3T1hwXHe4Ucu11MQay6pMkcAC6Ld","2026-02-04T15:52:42.505Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"5hvDcqWWeTYS2tUXhpegZ3wmP4hE6AzgrvWyhsQ1A41EDNvC3guSUxbXhLMB3d4fXWe6sREo1VFcvhNXLNG3t8DT","2026-02-04T15:52:42.750Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","no_opposite_deltas"
"2Xf2ofWJqtpbbUQt9kaVjzwDr6sn8GszE9ESnwvxdy7DbCLFf2Su1NuXTdSVsyynUeJm9mL6xxm8JBJuizYrCdPN","2026-02-04T15:52:42.790Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"43NzmrjyWzdqGD7YxcMZBd4qFZFeaEjUyyA3YbyEeHxPswz4vH1NieEjzK5jmBVHuDLBerLcHHnjeWBnnZy2NKav","2026-02-04T15:52:43.059Z","76iXe9yKFDjGv3HicUVVy8AYxHLC71L1wYa12zaZzHHp","swapper_identification_failed"
"2m84MzjLwcK6fs31s4MpXhN5P4EZdh4gHEAG6d9FLTYZ5K855jFtdwVqKXLx4pm2cSASuz5JQkvjrpgcwHXj594z","2026-02-04T15:52:43.084Z","3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW","swapper_identification_failed"
"rfr9vPfRJAKwBghiAyXxQbiNeDGpTUkwKQhDKTkfZS784A7TX4MXhc4LzipPz21EHkWAQJQBPY6Jpt2PVhjMDWD","2026-02-04T15:52:43.471Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"4F6Z6eByU7JJkQfdPG42q44SujCHJAfWryZDPDFiYxgeRiap12rD5jHpHRB36bSV9bsVB7bYwJWJ6NB1bdrP6UBn","2026-02-04T15:52:43.531Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"5JeRQCGK8SiY3DcnRzyL9W5DF6HTJxCLBLoN1xAQwbAp9ZJRnUH7BFCE5gE9e43WAdLUPjd8jgKAmVFgKG9YZWhz","2026-02-04T15:52:43.844Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
"28CWHG6HwLP9duDgs8DX3r346PY6VS6dwTmkBQ6rwU96v4uUqzgDagZX7d1wzfqyY8pzna2Dv886wU9hu26LuWKt","2026-02-04T15:52:44.168Z","Fz7LWhREwf1hbTJVtYGmh3E3wdvFDjYbVE8RaP9Mg8DS","swapper_identification_failed"
"2tvDxyiTUTPSpmkt5VQrM91TCk8HoCMoeAZhcFd9HZrPk77cm1zJcbLQzbR2s8ko1KEVHGU7pNW4zjv9LAMmejdk","2026-02-04T15:52:44.625Z","6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde","swapper_identification_failed"
